date,week_day,hour,ticket_number,waiter,product_name,quantity,unitary_price,total
10/23/2024,Wednesday,19:19,FCB 0003-000014245,101,Alf. 150 aniv. Suelto,1,2500,2500
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alfajor mini choc granel,1,1400,1400
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alfajor Super DDL x un,1,2500,2500
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alfajor merengue x un,1,1900,1900
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Galletita limon x un,6,1200,7200
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Dulce de leche vidrio x450g,1,5300,5300
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alfajor semilia 70 cacao x un,1,2500,2500
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alfajor choc blanco nuez x un,2,1900,3800
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alf. 150 aniv. Suelto,4,2500,10000
10/23/2024,Wednesday,19:27,FCB 0003-000014248,101,Alfajor mini choc pouch x475g,2,20500,41000
10/23/2024,Wednesday,19:36,FCB 0003-000014253,101,Alfajor mixto caja x12un,1,18500,18500
10/23/2024,Wednesday,19:36,FCB 0003-000014253,101,Galletita choc limon caja x12u,1,16000,16000
10/23/2024,Wednesday,19:41,FCB 0003-000014256,101,Galletita choc limon caja x12u,1,16000,16000
10/23/2024,Wednesday,19:43,FCB 0003-000014259,101,Alfajor mixto caja x12un,2,18500,37000
10/25/2024,Friday,14:10,FCB 0003-000015128,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,14:10,FCB 0003-000015128,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,14:13,FCB 0003-000015131,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,14:13,FCB 0003-000015131,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,14:15,FCB 0003-000015134,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,14:15,FCB 0003-000015136,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,14:17,FCB 0003-000015139,101,Conito choc x un,1,1600,1600
10/25/2024,Friday,14:17,FCB 0003-000015139,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:17,FCB 0003-000015139,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,14:17,FCB 0003-000015142,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:17,FCB 0003-000015142,101,Alfajor semilia 70 cacao x un,1,2500,2500
10/25/2024,Friday,14:18,FCB 0003-000015144,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:18,FCB 0003-000015144,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,14:19,FCB 0003-000015147,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,14:19,FCB 0003-000015147,101,Dulce de leche vidrio x450g,1,5300,5300
10/25/2024,Friday,14:19,FCB 0003-000015147,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,14:19,FCB 0003-000015147,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:20,FCB 0003-000015150,101,Barrita cereal 70 cacao x un,1,1800,1800
10/25/2024,Friday,14:22,FCB 0003-000015152,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:24,FCB 0003-000015155,101,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/25/2024,Friday,14:24,FCB 0003-000015155,101,Alfajor mini choc pouch x125g,1,6300,6300
10/25/2024,Friday,14:26,FCB 0003-000015158,101,Alfajor merengue x un,1,1900,1900
10/25/2024,Friday,14:26,FCB 0003-000015158,101,Alfajor choc x un,2,1900,3800
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alf. 150 aniv. Suelto,2,2500,5000
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor mini choc pouch x475g,1,20500,20500
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor merengue x un,1,1900,1900
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor Super DDL x 9 un,1,22500,22500
10/25/2024,Friday,14:27,FCB 0003-000015161,101,Alfajor choc caja x12un,2,18500,37000
10/25/2024,Friday,14:29,FCB 0003-000015163,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,14:29,FCB 0003-000015163,101,Coronitas choc tripack,1,2500,2500
10/25/2024,Friday,14:30,FCB 0003-000015166,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,14:30,FCB 0003-000015169,101,Alfajor Super DDL x un,1,2500,2500
10/25/2024,Friday,14:32,FCB 0003-000015171,101,Alfajor 70 cacao caja x9un,1,22500,22500
10/25/2024,Friday,14:33,FCB 0003-000015174,101,Alfajor choc caja x12un,1,18500,18500
10/25/2024,Friday,14:33,FCB 0003-000015174,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,14:33,FCB 0003-000015177,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:34,FCB 0003-000015179,101,Alfajor mini choc pouch x125g,1,6300,6300
10/25/2024,Friday,14:38,FCB 0003-000015182,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:40,FCB 0003-000015185,101,Conito coco y ddl suelto,1,1600,1600
10/25/2024,Friday,14:40,FCB 0003-000015185,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,14:41,FCB 0003-000015188,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:43,FCB 0003-000015190,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,14:43,FCB 0003-000015190,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,14:44,FCB 0003-000015193,101,Alf. 150 aniv. Suelto,2,2500,5000
10/25/2024,Friday,14:47,FCB 0003-000015196,101,Alfajor Sin Azucar Suelto,4,2500,10000
10/25/2024,Friday,14:48,FCB 0003-000015198,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:49,FCB 0003-000015201,101,Alfajor semilia 70 cacao x un,1,2500,2500
10/25/2024,Friday,14:49,FCB 0003-000015201,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,14:49,FCB 0003-000015201,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,14:50,FCB 0003-000015206,101,Alfajor Sin Azucar Suelto,4,2500,10000
10/25/2024,Friday,14:51,FCB 0003-000015209,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,14:52,FCB 0003-000015215,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,14:56,FCB 0003-000015225,101,Alfajor 70 cacao x un,3,2500,7500
10/25/2024,Friday,14:56,FCB 0003-000015225,101,Trufas 70% cacao lata x 200g,1,18000,18000
10/25/2024,Friday,14:57,FCB 0003-000015233,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,15:59,FCB 0003-000015314,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,16:04,FCB 0003-000015325,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,16:05,FCB 0003-000015328,101,Alfajor mini choc pouch x475g,2,20500,41000
10/25/2024,Friday,16:05,FCB 0003-000015328,101,Miniaturas x 48 unidades,1,27000,27000
10/25/2024,Friday,16:07,FCB 0003-000015336,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,16:08,FCB 0003-000015339,101,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/25/2024,Friday,16:14,FCB 0003-000015344,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,16:14,FCB 0003-000015344,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,16:32,FCB 0003-000015366,101,Alfajor 70 cacao x un,2,2500,5000
10/25/2024,Friday,16:34,FCB 0003-000015374,101,Alf. 150 aniv. Suelto,2,2500,5000
10/25/2024,Friday,16:37,FCB 0003-000015379,101,Alfajor 70 cacao x un,2,2500,5000
10/25/2024,Friday,16:37,FCB 0003-000015379,101,Alfajor choc x un,2,1900,3800
10/25/2024,Friday,16:37,FCB 0003-000015379,101,Alfajor merengue x un,1,1900,1900
10/25/2024,Friday,16:37,FCB 0003-000015379,101,Alfajor Super DDL x un,1,2500,2500
10/25/2024,Friday,16:46,FCB 0003-000015382,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,16:55,FCB 0003-000015387,101,Alfajor 70 cacao caja x9un,1,22500,22500
10/25/2024,Friday,16:55,FCB 0003-000015387,101,Galletita limon caja x12un,1,12000,12000
10/25/2024,Friday,16:55,FCB 0003-000015387,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,16:55,FCB 0003-000015387,101,Alfajor mixto caja x12un,3,18500,55500
10/25/2024,Friday,16:55,FCB 0003-000015387,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,17:02,FCB 0003-000015398,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,17:04,FCB 0003-000015404,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,17:05,FCB 0003-000015412,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,17:05,FCB 0003-000015412,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,17:10,FCB 0003-000015417,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,17:11,FCB 0003-000015420,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,17:11,FCB 0003-000015420,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,17:11,FCB 0003-000015420,101,Conito coco y ddl suelto,2,1600,3200
10/25/2024,Friday,17:11,FCB 0003-000015422,101,Alfajor Sin Azucar Suelto,3,2500,7500
10/25/2024,Friday,17:12,FCB 0003-000015425,101,Conito choc caja x6un,2,8500,17000
10/25/2024,Friday,17:12,FCB 0003-000015425,101,Alfajor choc caja x6un,2,9500,19000
10/25/2024,Friday,17:14,FCB 0003-000015428,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,17:14,FCB 0003-000015428,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,17:15,FCB 0003-000015431,101,Alfajor Super DDL x 9 un,1,22500,22500
10/25/2024,Friday,17:15,FCB 0003-000015431,101,Conito choc caja x6un,1,8500,8500
10/25/2024,Friday,17:15,FCB 0003-000015431,101,Coronita 70% x 10 unidades,1,14000,14000
10/25/2024,Friday,17:16,FCB 0003-000015433,101,Conito coco y ddl suelto,1,1600,1600
10/25/2024,Friday,17:16,FCB 0003-000015433,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,17:17,FCB 0003-000015436,101,Galletita limon caja x12un,1,12000,12000
10/25/2024,Friday,17:17,FCB 0003-000015436,101,Alfajor choc caja x6un,1,9500,9500
10/25/2024,Friday,17:25,FCB 0003-000015447,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,17:27,FCB 0003-000015449,101,Alfajor Sin Azucar Suelto,3,2500,7500
10/25/2024,Friday,17:27,FCB 0003-000015449,101,Alfajor Super DDL x un,1,2500,2500
10/25/2024,Friday,17:38,FCB 0003-000015468,101,Alfajor choc caja x12un,4,18500,74000
10/25/2024,Friday,17:38,FCB 0003-000015468,101,Alfajor choc caja x6un,3,9500,28500
10/25/2024,Friday,17:38,FCB 0003-000015468,101,Alfajor Sin Azucar Suelto,4,2500,10000
10/25/2024,Friday,17:40,FCB 0003-000015476,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,17:40,FCB 0003-000015476,101,Conito choc x un,1,1600,1600
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor merengue x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor merengue x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor surtido caja x12un,1,18500,18500
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor mixto caja x6un,5,9500,47500
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor merengue x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor merengue x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,17:44,FCB 0003-000015482,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,17:46,FCB 0003-000015490,101,Galletita mini choc limon pouc,1,20000,20000
10/25/2024,Friday,17:46,FCB 0003-000015490,101,Coronita 70% x 10 unidades,1,14000,14000
10/25/2024,Friday,17:46,FCB 0003-000015498,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,17:48,FCB 0003-000015503,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,17:51,FCB 0003-000015509,101,Alfajor mini choc pouch x475g,1,20500,20500
10/25/2024,Friday,17:52,FCB 0003-000015514,101,Alfajor choc caja x6un,1,9500,9500
10/25/2024,Friday,17:53,FCB 0003-000015517,101,Alfajor Super DDL x un,2,2500,5000
10/25/2024,Friday,17:53,FCB 0003-000015517,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,17:54,FCB 0003-000015522,101,Alfajor 70 cacao caja x9un,2,22500,45000
10/25/2024,Friday,17:54,FCB 0003-000015522,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,17:56,FCB 0003-000015530,101,Alfajor Sin Azucar Suelto,3,2500,7500
10/25/2024,Friday,17:56,FCB 0003-000015530,101,Galletita limon caja x12un,1,12000,12000
10/25/2024,Friday,17:56,FCB 0003-000015536,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,17:56,FCB 0003-000015536,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,17:56,FCB 0003-000015536,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:00,FCB 0003-000015541,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,18:00,FCB 0003-000015541,101,Galletita limon caja x12un,1,12000,12000
10/25/2024,Friday,18:00,FCB 0003-000015541,101,Alfajor mixto caja x6un,3,9500,28500
10/25/2024,Friday,18:01,FCB 0003-000015547,101,Galletita limon caja x12un,1,12000,12000
10/25/2024,Friday,18:02,FCB 0003-000015552,101,Alfajor choc caja x12un,1,18500,18500
10/25/2024,Friday,18:06,FCB 0003-000015555,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,18:06,FCB 0003-000015555,101,Alfajor 70 cacao caja x9un,1,22500,22500
10/25/2024,Friday,18:12,FCB 0003-000015557,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,18:12,FCB 0003-000015557,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:12,FCB 0003-000015557,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,18:12,FCB 0003-000015557,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:12,FCB 0003-000015560,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,18:15,FCB 0003-000015563,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:15,FCB 0003-000015563,101,Conito choc x un,1,1600,1600
10/25/2024,Friday,18:15,FCB 0003-000015563,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:16,FCB 0003-000015566,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,18:16,FCB 0003-000015566,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:16,FCB 0003-000015566,101,Alfajor merengue x un,2,1900,3800
10/25/2024,Friday,18:16,FCB 0003-000015566,101,Alfajor choc x un,1,1900,1900
10/25/2024,Friday,18:18,FCB 0003-000015568,101,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/25/2024,Friday,18:18,FCB 0003-000015568,101,Alfajor mixto caja x12un,2,18500,37000
10/25/2024,Friday,18:20,FCB 0003-000015571,101,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/25/2024,Friday,18:20,FCB 0003-000015571,101,Alfajor choc caja x12un,1,18500,18500
10/25/2024,Friday,18:20,FCB 0003-000015571,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,18:20,FCB 0003-000015571,101,Alfajor merengue x un,1,1900,1900
10/25/2024,Friday,18:22,FCB 0003-000015574,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:22,FCB 0003-000015574,101,Dulce de leche vidrio x450g,1,5300,5300
10/25/2024,Friday,18:22,FCB 0003-000015574,101,Alfajor choc x un,2,1900,3800
10/25/2024,Friday,18:23,FCB 0003-000015576,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,18:25,FCB 0003-000015579,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,18:25,FCB 0003-000015579,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,18:25,FCB 0003-000015579,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,18:26,FCB 0003-000015582,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:26,FCB 0003-000015582,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,18:27,FCB 0003-000015584,101,Coronitas choc tripack,1,2500,2500
10/25/2024,Friday,18:27,FCB 0003-000015584,101,Alfajor Super DDL x un,1,2500,2500
10/25/2024,Friday,18:29,FCB 0003-000015587,101,Galletita limon x un,1,1200,1200
10/25/2024,Friday,18:35,FCB 0003-000015590,101,Alfajor choc caja x12un,2,18500,37000
10/25/2024,Friday,18:37,FCB 0003-000015593,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,18:37,FCB 0003-000015593,101,Alfajor choc caja x12un,1,18500,18500
10/25/2024,Friday,18:39,FCB 0003-000015598,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,18:40,FCB 0003-000015603,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:40,FCB 0003-000015603,101,Alfajor mini choc pouch x125g,1,6300,6300
10/25/2024,Friday,18:46,FCB 0003-000015611,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:46,FCB 0003-000015611,101,Alfajor mini choc pouch x125g,1,6300,6300
10/25/2024,Friday,18:50,FCB 0003-000015614,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:50,FCB 0003-000015617,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,18:50,FCB 0003-000015617,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:50,FCB 0003-000015617,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,18:50,FCB 0003-000015617,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,18:52,FCB 0003-000015620,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,18:52,FCB 0003-000015620,101,Conito coco y ddl suelto,2,1600,3200
10/25/2024,Friday,18:52,FCB 0003-000015620,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,18:59,FCB 0003-000015630,101,Alfajor Sin Azucar Suelto,3,2500,7500
10/25/2024,Friday,18:59,FCB 0003-000015630,101,Alfajor mixto caja x12un,1,18500,18500
10/25/2024,Friday,19:00,FCB 0003-000015633,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,19:01,FCB 0003-000015636,101,Alfajor choc caja x12un,2,18500,37000
10/25/2024,Friday,19:08,FCB 0003-000015644,101,Conito choc caja x6un,5,8500,42500
10/25/2024,Friday,19:08,FCB 0003-000015644,101,Dulce de leche vidrio x800g,1,9900,9900
10/25/2024,Friday,19:09,FCB 0003-000015647,101,Conito choc caja x6un,2,8500,17000
10/25/2024,Friday,19:10,FCB 0003-000015649,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,19:10,FCB 0003-000015649,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,19:11,FCB 0003-000015652,101,Alfajor choc blanco nuez x un,1,1900,1900
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor surtido caja x6un,1,9500,9500
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Conito choc x un,2,1600,3200
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,19:13,FCB 0003-000015655,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,19:14,FCB 0003-000015657,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,19:14,FCB 0003-000015657,101,Alfajor merengue x un,2,1900,3800
10/25/2024,Friday,19:16,FCB 0003-000015660,101,Galletita limon x un,1,1200,1200
10/25/2024,Friday,19:16,FCB 0003-000015660,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,19:19,FCB 0003-000015663,101,Dulce de leche vidrio x450g,1,5300,5300
10/25/2024,Friday,19:19,FCB 0003-000015663,101,Alf. 150 aniv. X 8 unidades,1,20000,20000
10/25/2024,Friday,19:19,FCB 0003-000015663,101,Galletita choc limon caja x12u,1,16000,16000
10/25/2024,Friday,19:19,FCB 0003-000015663,101,Alfajor Super DDL x 9 un,1,22500,22500
10/25/2024,Friday,19:21,FCB 0003-000015665,101,Conito coco y ddl suelto,2,1600,3200
10/25/2024,Friday,19:21,FCB 0003-000015665,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,19:21,FCB 0003-000015665,101,Dulce de leche vidrio x450g,1,5300,5300
10/25/2024,Friday,19:21,FCB 0003-000015665,101,Alfajor Sin Azucar Suelto,2,2500,5000
10/25/2024,Friday,19:24,FCB 0003-000015668,101,Alfajor 70 cacao caja x9un,1,22500,22500
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor surtido caja x6un,1,9500,9500
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor 70 cacao x un,1,2500,2500
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor merengue x un,1,0,0
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor choc blanco nuez x un,1,0,0
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor merengue x un,1,0,0
10/25/2024,Friday,19:27,FCB 0003-000015674,101,Alfajor choc x un,1,0,0
10/25/2024,Friday,19:31,FCB 0003-000015676,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,19:31,FCB 0003-000015676,101,Alfajor Super DDL x un,1,2500,2500
10/25/2024,Friday,19:31,FCB 0003-000015676,101,Alfajor Sin Azucar x9 Un,1,22500,22500
10/25/2024,Friday,19:39,FCB 0003-000015679,101,Dulce de leche vidrio x800g,1,9900,9900
10/25/2024,Friday,19:39,FCB 0003-000015679,101,Galletita limon caja x12un,1,12000,12000
10/25/2024,Friday,19:41,FCB 0003-000015682,101,Alf. 150 aniv. Suelto,1,2500,2500
10/25/2024,Friday,19:43,FCB 0003-000015684,101,Alfajor 70 cacao x un,3,2500,7500
10/25/2024,Friday,19:48,FCB 0003-000015687,101,Alfajor choc caja x12un,1,18500,18500
10/25/2024,Friday,19:48,FCB 0003-000015687,101,Alfajor Super DDL x un,1,2500,2500
10/25/2024,Friday,19:48,FCB 0003-000015687,101,Alfajor Sin Azucar Suelto,1,2500,2500
10/25/2024,Friday,19:52,FCB 0003-000015695,101,Alfajor mixto caja x6un,2,9500,19000
10/25/2024,Friday,19:52,FCB 0003-000015695,101,Alfajor choc caja x6un,2,9500,19000
10/25/2024,Friday,19:53,FCB 0003-000015698,101,Alfajor Super DDL x 9 un,1,22500,22500
